,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,weth_collateral_balance,weth_borrow_balance_share,weth_collateral_balance_share,usdc_borrow_balance,usdc_collateral_balance,usdc_borrow_balance_share,usdc_collateral_balance_share,wbtc_borrow_balance,wbtc_collateral_balance,wbtc_borrow_balance_share,wbtc_collateral_balance_share,comp_borrow_balance,comp_collateral_balance,comp_borrow_balance_share,comp_collateral_balance_share,uni_borrow_balance,uni_collateral_balance,uni_borrow_balance_share,uni_collateral_balance_share,link_borrow_balance,link_collateral_balance,link_borrow_balance_share,link_collateral_balance_share,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio
895,7-4-2023,16997168,76.0,14,7,4,0.0,8.858977009999999e-10,,3.704709760378171e-08,0.0,44.31544,,0.9999999629529025,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,44.29426652664381,0.0,0.0
896,7-4-2023,16997728,0.0,16,7,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9790811572403839,0,1.9443017158e-08,,0.020918842759616193,0,0.0,,0.0,0,0.0,,0.0,0.00028539388413928744,0.0,0.0
897,7-4-2023,16999963,43.0,23,7,4,0.0,5.0692396392660005e-06,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.009456078690271603,0.0,0.0
898,8-4-2023,17000041,34.0,0,8,4,0.0,1.1027342628891001e-05,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.02057003447631601,0.0,0.0
899,8-4-2023,17002023,0.0,6,8,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9791901972858972,0,1.9443017158e-08,,0.02080980271410295,0,0.0,,0.0,0,0.0,,0.0,0.00028688930255066234,0.0,0.0
900,8-4-2023,17002343,8.0,7,8,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,4.6523539423000004e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,1.4285367120329355e-05,0.0,0.0
901,8-4-2023,17002524,29.0,8,8,4,0.0,9.103141029e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.7058095963998807e-05,0.0,0.0
902,8-4-2023,17004741,36.0,16,8,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
903,8-4-2023,17005669,,19,8,4,0.0,2.035,0.0,1.0,3358.594817,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3771.602251894779,3357.0099528280607,0.8900752859455328
904,8-4-2023,17006124,0.0,20,8,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
905,9-4-2023,17009956,13.0,9,9,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00027932500244506127,0.0,0.0
906,9-4-2023,17011616,42.0,15,9,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
907,9-4-2023,17011902,,16,9,4,0.0,0.9284309842985012,0.0,0.6781475716525089,1100.014871,0.0,1.0,0.0,0,0.0,0.0,0.0,0,2.6327364526140613,0.0,0.32185242834749106,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2511.708612072498,1099.197143842587,0.4376292451119962
908,10-4-2023,17015970,181.0,6,10,4,0.0,7.7815217e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.4461816058473755e-06,0.0,0.0
909,10-4-2023,17016007,343.0,6,10,4,0.0,2.42046215e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,4.498384729788508e-07,0.0,0.0
910,10-4-2023,17017262,0.0,10,10,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9793627230564287,0,1.9443017158e-08,,0.020637276943571425,0,0.0,,0.0,0,0.0,,0.0,0.0002892876711976084,0.0,0.0
911,10-4-2023,17019082,,16,10,4,0.0,0.08,0.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,149.91572541024757,99.9370991326676,0.666621856107407
912,10-4-2023,17020004,,20,10,4,0.0,30.0,0.0,0.474913662203162,106522.93501799999,0.0,1.0,0.0,0,2.14774957,0.0,0.525086337796838,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,119414.55592001429,106456.3025437634,0.8914851436961293
913,11-4-2023,17021451,1.0,0,11,4,0.0,3.395646925e-09,,0.6750615640345256,0.0,0.0,,0.0,0,0.0,,0.0,0,1.0215747024e-08,,0.3249384359654745,0,0.0,,0.0,0,0.0,,0.0,9.653564491429344e-06,0.0,0.0
914,11-4-2023,17021988,110.0,2,11,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0003018003527649991,0.0,0.0
915,11-4-2023,17022174,4.0,3,11,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
916,11-4-2023,17022875,10.0,5,11,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
917,11-4-2023,17022931,10.0,5,11,4,0.0,3.67454963e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.048147452294099e-07,0.0,0.0
918,11-4-2023,17023689,1.0,8,11,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9805371688047699,0,1.9443017158e-08,,0.019462831195230183,0,0.0,,0.0,0,0.0,,0.0,0.0003067441590064753,0.0,0.0
919,11-4-2023,17026215,246.0,17,11,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00030166554292057715,0.0,0.0
920,11-4-2023,17027596,127.0,21,11,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
921,12-4-2023,17032084,12.0,13,12,4,0.0,5.831686e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.1005145722305651e-06,0.0,0.0
922,12-4-2023,17033048,63.0,16,12,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
923,12-4-2023,17033348,105.0,17,12,4,0.0,1.7095706871e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,3.2689586297183415e-05,0.0,0.0
924,12-4-2023,17033674,337.0,18,12,4,0.0,11.097100000291181,0.0,1.0,15500.012899000001,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21228.30780280208,15486.113775950394,0.7295029787492656
925,12-4-2023,17034871,152.0,22,12,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
926,12-4-2023,17035213,2.0,23,12,4,0.0,9.000892353e-09,,3.807720448945292e-06,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.7668947555914494,,0.9999961922795509,0,0.0,,0.0,4.550103085800264,0.0,0.0
927,13-4-2023,17037074,1.0,6,13,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9805304194725394,0,1.9443017158e-08,,0.019469580527460697,0,0.0,,0.0,0,0.0,,0.0,0.00030663782295901995,0.0,0.0
928,13-4-2023,17037748,7.0,9,13,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0003034923016228186,0.0,0.0
929,13-4-2023,17038080,31.0,10,13,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
930,13-4-2023,17039379,7.0,15,13,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
931,13-4-2023,17039987,307.0,17,13,4,0.0,4.1560152599999995e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,8.373764619439161e-07,0.0,0.0
932,14-4-2023,17042897,7.0,3,14,4,0.0,0.03,,0.49635066642943654,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,10.0,,0.5036493335705634,0,0.0,,0.0,127.34392253767342,0.0,0.0
933,14-4-2023,17043223,30.0,4,14,4,0.0,6.4801626e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.3686316577302899e-06,0.0,0.0
934,14-4-2023,17046516,56.0,16,14,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
935,14-4-2023,17047703,26.0,20,14,4,0.0,2.1174431299999999e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,4.426720885923276e-07,0.0,0.0
936,14-4-2023,17047846,52.0,20,14,4,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
937,15-4-2023,17049070,2.0,1,15,4,0.0,2.56875626e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,5.364571043745619e-07,0.0,0.0
938,15-4-2023,17049909,5.0,3,15,4,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00030420319355997454,0.0,0.0
939,15-4-2023,17051720,379.0,10,15,4,0.0,0.0,,0.0,0.0,0.06276799999999999,,0.9951700817017433,0,1e-08,,0.004829918298256743,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.06302112376815973,0.0,0.0
940,15-4-2023,17051853,239.0,10,15,4,0.0,9.651128699809476,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,20284.04047012745,0.0,0.0
941,15-4-2023,17052290,,12,15,4,2.7775984495808066,9.80585175417057,0.0680138793151933,0.17027085745952367,79981.365643,0.0,0.9319861206848067,0.0,0,2.53352194,0.0,0.6377358329643996,0,73.56318696200587,0.0,0.18680462903931677,0,100.0,0.0,0.00518868053675997,0,0.0,0.0,0.0,120918.168404962,85746.90919820715,0.7091317237872455
942,15-4-2023,17053324,,15,15,4,1.794249178477271,4.50006686500384,0.6145854025959194,0.5851526196311666,2366.989174,0.0,0.38541459740408057,0.0,0,0.0,0.0,0.0,0,21.83833215125089,0.0,0.4148473803688333,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16164.034671603516,6136.2136909086785,0.3796214135625799
943,15-4-2023,17053333,,15,15,4,1.794249178477271,4.50006686500384,0.6145929105280604,0.5851603139087355,2366.989174,0.0,0.38540708947193963,0.0,0,0.0,0.0,0.0,0,21.83833215125089,0.0,0.4148396860912646,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16164.334475536369,6136.333227568102,0.3796217677167612
